gene,gene_effect,z_score,mean,stddev
TPD52,-0.3049428258799347,-3.339252013662577,0.11216373570154692,0.12491017745138333
MAMSTR,-0.4737983839684172,-3.3303657964648448,0.008101592518693048,0.14469881266455564
CNTN4,-0.4730638555714628,-3.3290853968038943,0.07537566735482046,0.16474180069181027
HYI,-0.7011008803429472,-3.327126840574626,-0.21779542723114714,0.14526210639698023
GNAZ,-0.4021298494617799,-3.310442967035274,0.12078349414738293,0.15795872299152375
ABLIM3,-0.33434799489948247,-3.3100244741306515,0.04254784895643282,0.11386497193646994
ADI1,-0.5028491947341849,-3.304240508052227,0.04410627016608894,0.1655313720558106
CHST15,-0.3121668617510419,-3.293838629477061,0.09910249967139967,0.124860203454392
TMIGD3,-0.46759819230283006,-3.2837801661497146,-0.07041511753741092,0.12095300375454875
AKAP7,-0.3855898591124633,-3.282433643710225,0.016645294510830994,0.1225417471558197
ARX,-0.3670897403273595,-3.281982867395607,0.030198912854701818,0.12105140984399068
GNPTG,-0.40183078311376247,-3.2762880614873433,0.023687239035009005,0.12987808585903102
LPAR4,-0.19274022589831205,-3.2719620804598946,0.12978018123647944,0.09857094893026976
FGF6,-0.4187692469154978,-3.247628321247049,-0.04546438579376845,0.11494691639417189
COQ3,-0.7062805424274179,-3.2420684313528825,-0.16039635077523043,0.16837528362237422
EIF2AK3,-0.5675770596927616,-3.2397976446069183,-0.034633209758388434,0.16449911642522808
UBAC2,-0.27265181377771264,-3.2372131558937127,0.05623937849406296,0.10159701460282032
SCNN1A,-0.45456391983208533,-3.235732626672401,0.01161288751513135,0.1440714858528434
QPRT,-0.3437914868107791,-3.2329845469292784,0.007885890398842377,0.10877793323931852
IMMP1L,-0.3687223260905004,-3.2263734998096476,-0.003609147466818206,0.11316519263663163
BEAN1,-0.45185699310157496,-3.2223290828579265,-0.05724330013043452,0.12246225721339185
SHISA7,-0.37779497536582585,-3.218458813707114,-0.06487255132756839,0.09722741291749647
ANKRD34A,-0.5893904590347077,-3.216587693371778,-0.08385377785859008,0.15716552115704652
CCDC83,-0.3849066187065243,-3.210305675358074,0.0010849015437636763,0.12023513001055107
EPHB6,-0.2863524951993721,-3.207305571905722,0.0891894054376866,0.11708952958103042
ZPBP2,-0.6734726781934022,-3.206898816608921,-0.19494925450128944,0.14921687619633692
PYHIN1,-0.5133851700269502,-3.2027301412809868,0.048018168933195854,0.17528899226445696
DNAJC6,-0.4763882211816315,-3.1887530100233725,-0.0795603970262475,0.12444608375374779
PEX7,-0.5211360948921733,-3.1858756646805193,-0.08046579673922122,0.13831999253402835
HYAL4,-0.3992548762352423,-3.185634001863389,-0.019199679364851934,0.11930284415852002
ASB9,-0.21504943460283565,-3.1778208390050477,0.10241455707230573,0.09989990240435864
REXO4,-0.47993709427200276,-3.158847024177993,-0.058673632017540035,0.13335988068750668
KCTD15,-0.3726371489693704,-3.1583022483960965,-0.017708592765396,0.11237954074351825
CCNT1,-0.8644195275621029,-3.152959348431146,-0.2249495923257237,0.20281578814346835
CCDC112,-0.41236229285653,-3.1523241046325636,0.00454516333812566,0.13225399494359752
PIDD1,-0.4548755252744459,-3.139568592708594,0.008242038096640869,0.1475099363799987
YBX2,-0.48199111715392484,-3.1382238648948104,-0.07617908737620485,0.12931264538430956
FAM167B,-0.542586801025052,-3.1269967009213007,-0.07137215881851709,0.15069240145590876
OLFML2B,-0.48647936890417276,-3.126269323411375,-0.11240484349300577,0.11965524614590084
CD68,-0.4382121125271459,-3.125297658444415,-0.0754863256771821,0.11606119688148579
PI4K2B,-0.33864203219258976,-3.125018404308877,0.023670114737564495,0.1159392042077533
OR8D4,-0.30966874362445435,-3.1166746531118665,0.015444894229916262,0.10431426890508398
OR2V2,-0.4844332107110414,-3.1136111895535534,-0.12961958805132467,0.11395566146799203
PEG10,-0.2827765952126777,-3.1108089796970053,0.11025988679884585,0.12634542480001634
COL20A1,-0.38928555030162726,-3.110287335718978,-0.0013150089382457542,0.12473784557068832
SLC26A1,-0.4317670061116027,-3.109618333803309,0.004716622899274098,0.1403656597551066
DPYSL4,-0.3496353357399506,-3.1083218251849574,0.044937166222945454,0.1269406850879791
M1AP,-0.47503331613593386,-3.1028080662529125,-0.12902455216849162,0.11151471717852585
LAMC2,-0.48681351366103554,-3.097211740534832,-0.12541674807790593,0.11668455238411404
TBX20,-0.29809690776027653,-3.097101625899451,0.08910695804989156,0.12502136273869202
ZC2HC1C,-0.4020978528304399,-3.0930224699743194,-0.04104064888568577,0.1167328098808645
TAC4,-0.5021085311695025,-3.082123551317509,-0.1151876069571622,0.12553712327558836
ZNF841,-0.330672482762909,-3.0639121474755124,0.005350187811795776,0.1096711179697395
CDK2AP2,-0.7323453202692982,-3.0626903577425257,-0.22282523053569542,0.166363566086767
CLU,-0.35305659109919596,-3.0543075681182073,0.029127061001115607,0.12512939302173132
NCKAP1L,-0.603617673419054,-3.0542757406837535,-0.1376086662865031,0.15257594490411877
OR51A4,-0.22546172693044436,-3.05070990968102,0.10316075716483789,0.10772000413819838
TEX44,-0.4859065676992852,-3.0495596324518397,-0.14806846282023867,0.11078258686400089
TRIM22,-0.2627250103113364,-3.0466856886260336,0.04376534209408436,0.10059795585400177
HOXB13,-0.5179156576663384,-3.044564932526578,0.039838365588248825,0.18319662599270847
GSTM3,-0.7351476518589712,-3.03835604580811,-0.2378008766562268,0.1636894319508448
GRK7,-0.45788039559325555,-3.0344709135859875,-0.03859077309344487,0.13817552859793766
DAB2,-0.24603964798363182,-3.0318515966906348,0.08279340809005885,0.10845948279019418
COL4A6,-0.14423698007565983,-3.026148534429086,0.12675758284101069,0.08955097868908686
APOBEC3G,-0.37952048151452056,-3.0250569422659828,0.06525763859373349,0.1470313215906222
PPP1R42,-0.3322504803162657,-3.0172746667245445,0.04914277151202896,0.1264032260749807
ZNF696,-0.5896461971088232,-3.015169853031759,-0.15267195611695397,0.14492524875588378
KRT76,-0.5047244493496558,-3.0055961059463026,-0.06921430965553971,0.14489975510431966
