gene,gene_effect,z_score,mean,stddev
ATP2B1,-1.0179001899562858,-3.2465891206169992,-0.1837889902128107,0.2569192370067932
GJB3,-0.46912195517995275,-3.241220513106901,-0.09837168054663994,0.11438600771964347
KLK12,-0.2561396449720035,-3.20741857097276,0.05851096354832558,0.0981008875386353
PCDHB7,-0.5434161428493487,-3.1959726991481183,-0.16136035841893248,0.11954288111793089
CPE,-0.6216304887877928,-3.187983252197315,-0.12044919602767046,0.1572095124447983
ZNF707,-0.3109565825540589,-3.1821853493534378,0.03238010588136829,0.10789336595531338
DCAF8,-0.5990907298233898,-3.1801620956112395,-0.08676328937799926,0.16110104612353707
BMPER,-0.2935945224654274,-3.1797226725268906,0.036105540853892205,0.10368830784142273
MYH6,-0.4810569573842909,-3.1711488303697877,-0.07962213656019901,0.12658971315997192
EPHA1,-0.4856221721343882,-3.1691492220194357,-0.025308632165219055,0.1452483009543645
GRIK2,-0.2040389959142862,-3.1656626962643895,0.1402220178952093,0.10874848233696453
EPDR1,-0.2659680784192902,-3.158700206093131,0.08371655950147716,0.11070523161591148
CFB,-0.5651083619194722,-3.1451977703856016,-0.1767961567680442,0.12346193578276031
DPM1,-1.0480899904087662,-3.1388633079603143,-0.25184752003108846,0.2536722349005664
FAM229B,-0.2763545711805931,-3.135108984222381,0.044245253071253786,0.10226114175465165
BTBD17,-0.843351374662041,-3.1349068394940143,-0.16793062791161673,0.2154516166928392
OR51E2,-0.3118437078971708,-3.12561821682171,0.0383768904705703,0.11204842500689784
IGFBP7,-0.5396089677685549,-3.1226023399195597,-0.10598979801194251,0.1388646784168434
CDHR2,-0.5055757196044895,-3.1111486636796575,0.0414364324044965,0.17582321230577802
KLHL1,-0.31398320337000424,-3.1068031661007702,0.04427145934866263,0.11531295790724282
MRPS7,-1.1681948995160873,-3.1064907696426984,-0.45522150964110836,0.22951086700218448
CDC34,-0.3322426042277746,-3.1030026535395057,0.05771862483167393,0.12567221900845976
MAML1,-0.5513883958618098,-3.10210018246927,-0.06707143718610672,0.15612550536333322
DRD1,-0.22975432715504052,-3.1009999939870267,0.07635321242618442,0.09871252504830078
SLC35G3,-0.7227944498952186,-3.0923333385549205,-0.1908514683590802,0.1720199355302106
SLC6A6,-0.7585128513992148,-3.0804343036801876,-0.24119015154830706,0.1679382349537088
ULK1,-0.49738541253836793,-3.0773939947862567,-0.015083218687347001,0.15672422662426091
MED12L,-0.22275370701291902,-3.075663074905577,0.07253491279974988,0.09600811682590893
TPK1,-0.9089366681598896,-3.0747756614843196,-0.14468876242044132,0.24855403771815815
PLEKHG6,-0.7407501676667445,-3.0592300297417236,-0.06943235364921271,0.21944012300186788
STING1,-0.28673312693657893,-3.04090557286346,0.035062829913583164,0.1058224101799859
CHST2,-0.411430961564984,-3.0408747919276995,-0.057906959282975394,0.11625733595492743
MYO5C,-0.27542250834820375,-3.039443035087756,0.023579364618758685,0.09837390255887113
FCHO1,-0.5789290054320995,-3.0355111728117246,-0.15922284533041461,0.13826539788780307
NUFIP2,-0.6817187730720798,-3.0323694942814887,-0.11129511009737458,0.18811152930090583
CXCL14,-0.48024603864365384,-3.024941123090489,-0.03933275718899135,0.14575929365666296
OR7G2,-0.8561650448605282,-3.022284406915976,-0.3106338698410824,0.18050292479790847
MRPL22,-1.0438846046759322,-3.016900630094606,-0.3075130443382156,0.24408213946198984
ZIK1,-0.2819828479700891,-3.016407070915504,0.10499367755747434,0.12829055111918727
TIMM29,-1.351190127651937,-3.0162065617352605,-0.5539793654581564,0.2643090736249627
CEPT1,-1.2422470497217826,-3.0109863831620545,-0.37905967928028067,0.28667926738845173
NECAB2,-0.4301162296827622,-3.007041467237166,0.07860712738556927,0.16917736672774936
MGAT1,-1.1344587760444864,-3.006554032197188,-0.33147068008239117,0.2670792167254922
ALDH18A1,-0.8192808311750532,-2.9948860813838905,-0.13220486069952264,0.22941639575086725
TBX5,-0.3608135354075266,-2.993975837897849,-0.022001628519443466,0.11316454281273426
UMOD,-0.5742006246014959,-2.9934589256006903,-0.1037597255574896,0.1571562900097599
SKIL,-0.546941699591828,-2.9930802404390793,-0.0341149916245457,0.1713374406200522
ADAM18,-0.2628523454839179,-2.9860594645849843,0.18591515397544736,0.15028752936162204
CTBP1,-0.5717686992819349,-2.9735015299845444,0.025732288640642142,0.20094188010244027
IRX3,-0.5713992368605093,-2.969090644799353,-0.13699392288436354,0.14630921246444542
