gene,gene_effect,z_score,mean,stddev
TERB2,-0.5478374834999881,-3.370174197914012,-0.04157088571774036,0.15021971211328014
SLC9A8,-0.5433190779868218,-3.368152969891311,0.10188647956305572,0.19156064564689235
KIF1B,-0.6162004183762366,-3.360948748753132,-0.09201481692871825,0.15596358071273309
FTL,-0.38492319496738814,-3.359782473513066,0.02013105747824228,0.12055966588280233
CREB1,-0.7142958791454198,-3.3594292203147584,-0.10690750523171423,0.18080106294270934
IRF2BP1,-0.6658235352917734,-3.3516144296617396,-0.14399086755173707,0.1556959127284525
SLC5A6,-0.44746669910383197,-3.3460259569416566,0.010669986538239147,0.13691964483766839
SLC38A1,-0.645053683490183,-3.3361410945612495,-0.10755510845770092,0.16111386173346812
MBLAC2,-0.5710403369099895,-3.335041961095241,0.06187215801244394,0.1897764712725181
SPEG,-0.3755951242367058,-3.3321512518768337,0.015175055540878696,0.11727264167779998
HADHB,-0.4120063923852779,-3.3256713016012327,0.043121210684532944,0.13685285218977522
CD83,-0.45109564178603007,-3.322184080249855,-0.06061405161181041,0.11753761403397381
XCL1,-0.6529284906023449,-3.3147693326124488,-0.10928085063053326,0.1640076836186215
SLC25A33,-0.7001209676023272,-3.3096535555356357,-0.172806508320402,0.15932618034898352
MCU,-0.45807119021370823,-3.303152710296977,-0.04833742704589931,0.12404323962695957
NBEA,-0.32491298851472905,-3.3002089560578254,0.009136735220285054,0.10122077970906548
ABI3,-0.3715284261399686,-3.29036182518028,0.041791071726854936,0.12561521189061864
IHH,-0.40976780236707616,-3.277243079193791,-0.0029439732368980393,0.12413599458428261
PDXK,-0.615765084305613,-3.2771960967026663,-0.08816657574059597,0.1609908266081049
DNAJC3,-0.5670684414862749,-3.2770484992186315,-0.011589795618253176,0.1695057750901362
TRIM17,-0.5589749284664274,-3.276542009498468,-0.15904806593252735,0.1220576026110881
SPAG7,-0.45655757785298196,-3.271656871045511,-0.029948577265673394,0.1303953982347112
GIGYF1,-0.7017970258579874,-3.2706634450147485,-0.14252467005478983,0.1709966082434005
NTSR2,-0.459393883448403,-3.2642092608582236,-0.04938639957581324,0.12560698506344867
XRCC1,-1.0260377307988386,-3.2635902901246907,-0.3785911320850228,0.19838476682349704
NPHS2,-0.5398493940774246,-3.2602877870488456,-0.10602499085975582,0.13306322372552237
GOLIM4,-0.4766825142463263,-3.2558699805389013,-0.005655889100049999,0.1446699739122609
ARMCX5,-0.2837594369314714,-3.255791101242258,0.08074300535383051,0.1119551073612262
DPEP3,-0.4995455410965751,-3.2551755641804303,-0.1129401057989172,0.11876638530708411
ITSN2,-0.5887653283660176,-3.2522440142463456,-0.005219555577031807,0.17942865610107456
AFF1,-0.3958782036577386,-3.242400595919412,0.05922821139208919,0.14036094602948906
TMEM40,-0.40927848768913744,-3.2419735799455878,0.00471668118481777,0.12769850175056133
ROBO2,-0.508615773484395,-3.2374403620594805,-0.0585517995879959,0.13901846013005575
PRADC1,-0.6648351312997909,-3.2333115240087493,-0.23201502716437522,0.13386279080179483
C1orf198,-0.3446923886432282,-3.2248727001327593,0.016777343401777955,0.11208806227610951
RAB43,-0.5930725193811585,-3.2209194223145943,-0.15655109632195852,0.13552696166037895
CDH7,-0.26207364936541694,-3.2207022165030774,0.08811256658555915,0.10872977146306798
MYRIP,-0.4059284491350153,-3.2179011678434284,0.007056734949971541,0.12833992175146916
TTC9B,-0.32852945198400585,-3.2172032821958285,0.02937017508676654,0.1112455743941975
MEF2B,-0.698560024436814,-3.215570050314012,-0.1879708810773976,0.1587865091943979
MICALL2,-0.42157289435184664,-3.2102037902997016,-0.042727703720227335,0.11801281643750433
LRPAP1,-0.3739314098496532,-3.2093621658794196,0.02198862807150982,0.12336408839439103
